user_id,age,gender,education_level,listening_hours,preferred_genres,favorite_artist,discovery_channel,country
7054,45,Male,Bachelor's,25.2,Pop,Ariana Grande,Concert,Australia
7055,60,Male,High school,37.2,Hip-hop,Post Malone,Concert,USA
7056,15,Female,PhD,19.5,Jazz,Nina Simone,Social Media,India
7057,24,Other,PhD,24.5,Jazz,Louis Armstrong,Playlist,Brazil
7058,31,Female,High school,31.4,Classical,Seattle Symphony Orchestra,Search,India
7059,37,Female,Master's,32.3,Jazz,Nina Simone,Friend,Canada
7060,37,Other,Bachelor's,38.4,Electronic,Martin Garrix,Social Media,Japan
7061,13,Other,Bachelor's,22.4,Jazz,Miles Davis,Concert,USA
7062,58,Female,High school,13.9,Indie,Arctic Monkeys,Search,India
7063,21,Female,Master's,38.1,Indie,Arctic Monkeys,Playlist,Japan
7064,36,Female,Bachelor's,34.5,Rock,Coldplay,Friend,Japan
7065,14,Male,High school,35.0,Hip-hop,NF,Social Media,Australia
7066,42,Female,Bachelor's,24.9,Country,Thomas Rhett,Playlist,Mexico
7067,60,Female,Master's,30.1,Electronic,Martin Garrix,Concert,Brazil
7068,51,Male,Master's,38.7,Rock,Linkin Park,Radio,USA
7069,51,Female,High school,20.3,Indie,Arctic Monkeys,Social Media,Japan
7070,57,Male,Some college,5.9,Jazz,Nina Simone,Concert,France
7071,63,Other,Some college,28.4,Pop,Ariana Grande,Playlist,USA
7072,63,Male,Master's,34.2,Electronic,Avicii,Playlist,Germany
7073,30,Other,Master's,10.7,Classical,London Symphony Orchestra,Search,USA
7074,32,Female,Bachelor's,12.1,Rock,Imagine Dragons,Concert,Germany
7075,38,Other,Master's,18.7,Electronic,Avicii,Playlist,Brazil
7076,18,Other,PhD,15.9,Rock,Green Day,Search,Australia
7077,59,Female,High school,35.2,Indie,Florence + The Machine,Playlist,Canada
7078,34,Male,High school,15.6,Rock,Green Day,Concert,USA
7079,47,Female,Bachelor's,33.8,Pop,Ariana Grande,Playlist,Germany
7080,46,Other,Master's,39.9,Indie,The 1975,Friend,Australia
7081,51,Male,PhD,15.1,Pop,Ariana Grande,Friend,Brazil
7082,63,Other,Bachelor's,14.9,Pop,Billie Eilish,Radio,USA
7083,40,Other,PhD,35.7,Classical,London Symphony Orchestra,Playlist,UK
7084,54,Other,Some college,28.4,Indie,Tame Impala,Social Media,Germany
7085,50,Female,Some college,34.9,Jazz,Louis Armstrong,Concert,Canada
7086,62,Female,PhD,14.2,Hip-hop,Travis Scott,Playlist,Canada
7087,17,Female,High school,14.7,Jazz,Herbie Hancock,Search,Brazil
7088,32,Male,Some college,22.3,Indie,The Neighbourhood,Friend,Germany
7089,64,Male,Some college,39.6,Indie,The Neighbourhood,Radio,Canada
7090,46,Male,Some college,16.8,Indie,Vampire Weekend,Playlist,France
7091,34,Other,Some college,25.0,Country,Kacey Musgraves,Social Media,Japan
7092,17,Female,Bachelor's,38.1,Indie,Arctic Monkeys,Radio,Australia
7093,64,Male,Master's,32.0,Jazz,John Coltrane,Friend,France
7094,38,Other,Some college,39.7,Rock,AC/DC,Radio,Japan
7095,64,Female,Bachelor's,5.0,Pop,Rita Ora,Radio,Canada
7096,20,Male,High school,39.8,Indie,Vampire Weekend,Friend,Brazil
7097,69,Female,Bachelor's,26.7,Indie,The Neighbourhood,Friend,France
7098,49,Male,Master's,15.6,Rock,Green Day,Social Media,France
7099,64,Other,PhD,25.6,Indie,Tame Impala,Social Media,France
7100,44,Male,PhD,33.6,Classical,Tchaikovsky,Search,Japan
7101,60,Female,Bachelor's,32.9,Rock,Nirvana,Playlist,Mexico
7102,15,Other,Master's,35.0,Classical,Wolfgang Amadeus Mozart,Search,France
7103,38,Female,Some college,33.1,Rock,Foo Fighters,Friend,Mexico
7104,25,Male,High school,9.0,Indie,Foster The People,Friend,France
7105,65,Female,High school,32.5,Country,Dan + Shay,Friend,Australia
7106,18,Other,Bachelor's,28.6,Rock,Queen,Search,Mexico
7107,48,Male,High school,21.7,Jazz,Miles Davis,Search,Japan
7108,43,Other,High school,38.9,Indie,The 1975,Social Media,India
7109,65,Female,High school,6.6,Jazz,Louis Armstrong,Search,Brazil
7110,65,Female,Bachelor's,17.2,Electronic,Deadmau5,Social Media,Japan
7111,22,Male,High school,36.0,Country,Kacey Musgraves,Search,UK
7112,62,Male,Master's,13.3,Hip-hop,$uicideboy$,Social Media,USA
7113,64,Male,High school,5.7,Pop,Adele,Friend,Japan
7114,30,Other,High school,39.5,Classical,Johannes Brahms,Social Media,Mexico
7115,69,Female,Some college,33.5,Electronic,Deadmau5,Radio,France
7116,42,Female,High school,16.8,Pop,Maroon 5,Playlist,Brazil
7117,24,Other,High school,6.5,Electronic,Zedd,Friend,Brazil
7118,47,Male,Bachelor's,11.3,Rock,Nirvana,Concert,Japan
7119,56,Other,High school,9.1,Pop,Ariana Grande,Search,Brazil
7120,69,Other,Bachelor's,26.4,Hip-hop,Drake,Playlist,Japan
7121,56,Female,Some college,31.0,Electronic,Tiësto,Radio,Canada
7122,46,Male,PhD,18.4,Jazz,Nina Simone,Concert,UK
7123,41,Other,High school,32.4,Pop,Britney Spears,Concert,Japan
7124,35,Other,Some college,31.4,Jazz,Herbie Hancock,Concert,Canada
7125,38,Female,Some college,35.3,Electronic,Marshmello,Radio,Australia
7126,40,Female,Bachelor's,5.3,Classical,Wolfgang Amadeus Mozart,Playlist,UK
7127,30,Other,PhD,29.9,Hip-hop,NF,Concert,USA
7128,46,Other,Bachelor's,33.7,Indie,Florence + The Machine,Concert,France
7129,46,Male,PhD,27.4,Rock,Queen,Concert,UK
7130,65,Female,PhD,25.8,Indie,Foster The People,Friend,Canada
7131,38,Female,Some college,18.2,Rock,Queen,Friend,USA
7132,33,Male,High school,39.8,Hip-hop,$uicideboy$,Search,Australia
7133,20,Other,High school,17.5,Rock,Nirvana,Concert,USA
7134,13,Female,Master's,15.2,Jazz,John Coltrane,Radio,Germany
7135,25,Other,High school,7.3,Rock,Linkin Park,Concert,Germany
7136,62,Other,PhD,10.6,Indie,The Neighbourhood,Social Media,UK
7137,20,Other,Master's,14.8,Rock,Nirvana,Social Media,Australia
7138,57,Female,High school,38.7,Country,Kacey Musgraves,Friend,Australia
7139,36,Male,Some college,29.6,Electronic,Kygo,Concert,USA
7140,51,Female,Master's,24.6,Pop,Rita Ora,Playlist,India
7141,15,Male,Some college,20.3,Pop,Billie Eilish,Radio,Germany
7142,22,Other,Bachelor's,24.2,Rock,Imagine Dragons,Concert,Australia
7143,43,Other,PhD,39.1,Pop,Justin Bieber,Search,Australia
7144,63,Female,Bachelor's,39.6,Pop,Ariana Grande,Friend,India
7145,39,Other,Some college,18.8,Rock,Coldplay,Playlist,UK
7146,25,Male,PhD,5.4,Jazz,Nina Simone,Playlist,India
7147,31,Other,Some college,15.2,Pop,Justin Bieber,Concert,Germany
7148,52,Female,Some college,18.6,Indie,The 1975,Social Media,UK
7149,62,Female,Bachelor's,28.4,Jazz,Louis Armstrong,Concert,France
7150,42,Other,Bachelor's,27.5,Hip-hop,Travis Scott,Social Media,Mexico
7151,59,Other,Bachelor's,10.8,Classical,Ludwig van Beethoven,Search,Mexico
7152,51,Male,PhD,7.7,Electronic,David Guetta,Concert,Australia
7153,68,Female,Master's,19.9,Classical,Johannes Brahms,Playlist,Germany
7154,19,Other,Some college,24.9,Country,Carrie Underwood,Search,Australia
7155,15,Female,Bachelor's,19.3,Pop,Justin Bieber,Radio,Germany
7156,62,Female,High school,8.6,Rock,AC/DC,Friend,Japan
7157,26,Female,Bachelor's,34.9,Rock,Coldplay,Playlist,UK
7158,69,Male,High school,38.0,Indie,Foster The People,Radio,Japan
7159,64,Other,Master's,28.2,Pop,Ed Sheeran,Playlist,USA
7160,29,Other,PhD,10.9,Pop,Taylor Swift,Radio,Germany
7161,44,Male,High school,13.0,Rock,Green Day,Friend,USA
7162,21,Other,PhD,38.6,Jazz,Herbie Hancock,Playlist,France
7163,54,Male,Master's,29.7,Electronic,Martin Garrix,Playlist,USA
7164,52,Other,PhD,8.1,Country,Zac Brown Band,Concert,UK
7165,44,Other,Some college,19.9,Pop,Rita Ora,Friend,Australia
7166,38,Female,PhD,38.8,Hip-hop,NF,Radio,India
7167,31,Other,Some college,24.1,Electronic,Kygo,Friend,USA
7168,32,Other,PhD,28.9,Indie,Arctic Monkeys,Social Media,Brazil
7169,41,Male,Some college,30.8,Indie,Florence + The Machine,Friend,Australia
7170,14,Male,Master's,38.7,Rock,Queen,Playlist,UK
7171,39,Female,Bachelor's,39.0,Classical,Wolfgang Amadeus Mozart,Social Media,USA
7172,64,Female,Bachelor's,28.0,Rock,Imagine Dragons,Social Media,Brazil
7173,43,Female,PhD,30.7,Electronic,Kygo,Friend,Germany
7174,34,Male,PhD,14.0,Electronic,Martin Garrix,Radio,Japan
7175,65,Male,PhD,22.5,Rock,Imagine Dragons,Playlist,Germany
7176,24,Female,High school,22.1,Rock,Green Day,Playlist,Germany
7177,48,Male,PhD,6.0,Electronic,Avicii,Radio,Mexico
7178,47,Female,Bachelor's,16.9,Indie,Foster The People,Search,Australia
7179,67,Female,PhD,23.4,Country,Thomas Rhett,Concert,Mexico
7180,13,Female,Bachelor's,20.3,Jazz,Herbie Hancock,Playlist,Japan
7181,37,Female,Some college,8.0,Hip-hop,Eminem,Playlist,France
7182,59,Female,PhD,38.9,Jazz,Nina Simone,Social Media,India
7183,45,Female,Some college,33.8,Country,Dan + Shay,Friend,Japan
7184,53,Female,Some college,22.0,Indie,Vampire Weekend,Search,France
7185,17,Male,Master's,24.9,Indie,Florence + The Machine,Concert,Canada
7186,42,Male,High school,26.9,Pop,Taylor Swift,Concert,Mexico
7187,64,Male,Master's,28.9,Classical,Ludwig van Beethoven,Social Media,USA
7188,67,Female,Bachelor's,37.0,Electronic,Kygo,Concert,France
7189,69,Other,PhD,7.4,Hip-hop,$uicideboy$,Search,France
7190,65,Female,PhD,14.6,Jazz,Miles Davis,Social Media,USA
7191,31,Other,High school,18.8,Pop,Adele,Playlist,Japan
7192,65,Female,Bachelor's,24.7,Hip-hop,Eminem,Social Media,UK
7193,50,Male,High school,19.8,Rock,Foo Fighters,Playlist,Germany
7194,52,Female,Some college,27.2,Rock,Queen,Social Media,Australia
7195,15,Other,Master's,38.5,Pop,Adele,Search,Japan
7196,64,Other,High school,26.8,Hip-hop,NF,Radio,Mexico
7197,46,Male,High school,36.4,Pop,Lauv,Concert,Germany
7198,38,Male,Some college,24.9,Electronic,Kygo,Radio,Mexico
7199,40,Male,Some college,31.5,Pop,Ed Sheeran,Search,USA
7200,58,Other,High school,30.1,Pop,Olivia Rodrigo,Radio,Australia
7201,35,Male,Master's,31.3,Indie,The 1975,Playlist,Germany
7202,55,Female,Some college,13.2,Indie,Tame Impala,Social Media,Brazil
7203,62,Male,Master's,11.3,Rock,Imagine Dragons,Concert,Brazil
7204,19,Male,Bachelor's,10.9,Rock,Foo Fighters,Search,Brazil
7205,66,Male,Some college,19.2,Jazz,Miles Davis,Playlist,Mexico
7206,42,Male,PhD,19.7,Rock,AC/DC,Radio,Mexico
7207,45,Other,Master's,7.0,Electronic,Martin Garrix,Playlist,Japan
7208,52,Male,Master's,32.8,Pop,Dua Lipa,Playlist,Mexico
7209,36,Male,Bachelor's,18.9,Jazz,John Coltrane,Concert,Japan
7210,50,Other,PhD,7.2,Electronic,Martin Garrix,Concert,USA
7211,23,Other,High school,24.8,Indie,The Neighbourhood,Radio,France
7212,22,Male,Bachelor's,19.7,Pop,Billie Eilish,Friend,Germany
7213,14,Male,Some college,25.6,Classical,London Symphony Orchestra,Social Media,Japan
7214,13,Other,High school,39.9,Rock,AC/DC,Radio,India
7215,16,Male,High school,20.3,Electronic,David Guetta,Social Media,Germany
7216,38,Other,Some college,27.0,Indie,The Neighbourhood,Social Media,Australia
7217,53,Other,Some college,30.7,Classical,Seattle Symphony Orchestra,Search,France
7218,25,Female,Master's,5.9,Country,Dan + Shay,Playlist,Mexico
7219,16,Male,High school,36.6,Country,Kacey Musgraves,Search,Germany
7220,47,Male,High school,39.4,Jazz,John Coltrane,Playlist,UK
7221,40,Male,Master's,6.2,Hip-hop,Travis Scott,Playlist,Mexico
7222,62,Female,Some college,26.7,Jazz,John Coltrane,Concert,Canada
7223,14,Male,Bachelor's,32.0,Rock,Foo Fighters,Concert,Brazil
7224,21,Other,PhD,14.6,Indie,Foster The People,Concert,USA
7225,51,Other,PhD,27.9,Electronic,Calvin Harris,Social Media,Germany
7226,46,Male,Master's,5.1,Electronic,Kygo,Friend,Brazil
7227,56,Female,Bachelor's,19.0,Rock,Green Day,Concert,India
7228,44,Other,Some college,28.8,Rock,Nirvana,Radio,Germany
7229,42,Female,Some college,32.7,Classical,Wolfgang Amadeus Mozart,Search,USA
7230,61,Female,Some college,29.3,Jazz,Nina Simone,Concert,India
7231,58,Female,Master's,16.3,Electronic,Calvin Harris,Concert,India
7232,26,Male,Master's,5.5,Hip-hop,Post Malone,Search,France
7233,27,Other,Bachelor's,8.2,Rock,Queen,Radio,Brazil
7234,41,Female,Bachelor's,22.1,Indie,Vampire Weekend,Search,Canada
7235,29,Female,Bachelor's,19.7,Electronic,Deadmau5,Social Media,Brazil
7236,48,Female,High school,37.7,Jazz,Nina Simone,Search,Canada
7237,37,Male,Some college,36.0,Rock,Linkin Park,Radio,UK
7238,58,Female,High school,20.6,Rock,Linkin Park,Concert,France
7239,19,Male,Bachelor's,15.0,Rock,AC/DC,Search,Brazil
7240,31,Male,PhD,5.3,Indie,The 1975,Concert,Mexico
7241,69,Other,Master's,23.2,Classical,Seattle Symphony Orchestra,Concert,UK
7242,46,Female,High school,26.1,Jazz,Miles Davis,Search,Germany
7243,21,Female,High school,25.9,Hip-hop,Travis Scott,Social Media,France
7244,27,Other,Master's,37.3,Hip-hop,Lil Nas X,Concert,Brazil
7245,31,Female,Master's,11.1,Electronic,Zedd,Search,Germany
7246,54,Male,High school,29.9,Hip-hop,NF,Social Media,India
7247,52,Female,Bachelor's,24.4,Pop,Rita Ora,Playlist,UK
7248,37,Other,Some college,33.2,Indie,The 1975,Search,Brazil
7249,25,Male,Some college,12.7,Electronic,Deadmau5,Social Media,UK
7250,22,Male,Some college,38.3,Electronic,Tiësto,Social Media,Brazil
7251,61,Other,High school,33.6,Indie,Arctic Monkeys,Social Media,France
7252,46,Other,High school,32.1,Rock,Coldplay,Friend,UK
7253,62,Female,Bachelor's,35.6,Indie,The Neighbourhood,Playlist,Brazil
7254,46,Male,PhD,17.9,Indie,Florence + The Machine,Radio,Germany
7255,63,Male,PhD,27.0,Electronic,Zedd,Concert,India
7256,37,Female,PhD,22.5,Electronic,Calvin Harris,Friend,India
7257,28,Other,Master's,15.1,Rock,Imagine Dragons,Search,USA
7258,59,Female,Bachelor's,33.4,Indie,Arctic Monkeys,Playlist,Japan
7259,52,Male,High school,22.9,Hip-hop,Post Malone,Concert,USA
7260,19,Other,Some college,37.2,Jazz,John Coltrane,Social Media,USA
7261,30,Female,Master's,7.8,Rock,Queen,Radio,Germany
7262,21,Female,Some college,13.8,Rock,Coldplay,Friend,Brazil
7263,60,Male,High school,23.0,Rock,Linkin Park,Social Media,USA
7264,14,Male,PhD,33.2,Electronic,Kygo,Social Media,India
7265,20,Male,High school,13.7,Country,Zac Brown Band,Concert,Mexico
7266,33,Male,Some college,10.6,Classical,Johannes Brahms,Playlist,Australia
7267,53,Male,Master's,15.2,Electronic,Zedd,Concert,France
7268,21,Male,PhD,33.3,Hip-hop,NF,Social Media,USA
7269,65,Male,Master's,23.7,Indie,Vampire Weekend,Concert,Mexico
7270,13,Male,Bachelor's,37.0,Pop,Adele,Social Media,Mexico
7271,68,Other,Some college,39.0,Indie,The 1975,Playlist,France
7272,54,Other,Bachelor's,39.8,Rock,Green Day,Social Media,Brazil
7273,15,Female,PhD,39.9,Rock,AC/DC,Friend,Australia
7274,45,Male,Master's,9.5,Rock,Nirvana,Radio,Japan
7275,35,Other,Some college,39.8,Indie,Vampire Weekend,Social Media,Mexico
7276,23,Female,Bachelor's,15.1,Electronic,Kygo,Radio,Mexico
7277,43,Other,Master's,20.0,Electronic,Zedd,Radio,France
7278,21,Other,PhD,21.5,Indie,Arctic Monkeys,Radio,India
7279,34,Other,Master's,33.8,Electronic,Avicii,Search,France
7280,68,Female,Bachelor's,13.8,Rock,Nirvana,Friend,USA
7281,58,Other,PhD,7.7,Country,Carrie Underwood,Friend,France
7282,16,Female,Bachelor's,17.7,Pop,Justin Bieber,Radio,Australia
7283,18,Male,Bachelor's,38.8,Rock,Queen,Concert,Australia
7284,40,Male,Some college,12.6,Electronic,Avicii,Concert,India
7285,39,Female,Master's,21.2,Classical,Seattle Symphony Orchestra,Friend,Japan
7286,25,Female,High school,17.7,Pop,Ed Sheeran,Friend,India
7287,13,Male,High school,12.6,Jazz,Louis Armstrong,Playlist,Mexico
7288,16,Other,High school,39.3,Pop,Dua Lipa,Playlist,France
7289,56,Other,High school,37.7,Jazz,John Coltrane,Social Media,Japan
7290,45,Other,High school,26.5,Electronic,David Guetta,Playlist,Mexico
7291,53,Male,Bachelor's,22.2,Electronic,Zedd,Radio,France
7292,33,Female,Master's,12.9,Rock,Queen,Radio,Brazil
7293,27,Male,Bachelor's,10.5,Rock,AC/DC,Social Media,USA
7294,37,Other,High school,31.8,Pop,Taylor Swift,Concert,Australia
7295,16,Male,High school,36.2,Rock,Green Day,Playlist,Australia
7296,45,Female,Master's,9.2,Pop,Taylor Swift,Radio,Brazil
7297,22,Female,PhD,18.9,Indie,Tame Impala,Social Media,UK
7298,19,Other,PhD,14.9,Indie,Tame Impala,Search,Mexico
7299,16,Other,Some college,12.8,Indie,Vampire Weekend,Concert,Australia
7300,41,Other,Some college,5.1,Electronic,Zedd,Playlist,Japan
7301,16,Male,Bachelor's,12.6,Classical,Pyotr Ilyich Tchaikovsky,Concert,Mexico
7302,28,Female,Bachelor's,12.0,Country,Zac Brown Band,Search,Japan
7303,45,Other,High school,29.5,Indie,The 1975,Radio,Mexico
7304,51,Other,Bachelor's,39.5,Hip-hop,Kendrick Lamar,Social Media,Canada
7305,57,Male,Some college,26.7,Pop,Adele,Playlist,USA
7306,41,Other,Bachelor's,20.8,Electronic,Marshmello,Concert,Australia
7307,66,Male,PhD,30.8,Classical,Hans Zimmer,Social Media,UK
7308,63,Female,Some college,21.9,Rock,Imagine Dragons,Social Media,Brazil
7309,18,Other,PhD,38.3,Country,Carrie Underwood,Social Media,Canada
7310,14,Male,Bachelor's,19.4,Jazz,Nina Simone,Social Media,Australia
7311,30,Female,High school,24.0,Pop,Olivia Rodrigo,Radio,Canada
7312,60,Female,Bachelor's,27.3,Pop,Rita Ora,Search,USA
7313,21,Other,Bachelor's,25.5,Electronic,Zedd,Radio,India
7314,22,Other,Master's,10.5,Electronic,Martin Garrix,Friend,France
7315,65,Other,Bachelor's,38.6,Pop,Adele,Search,France
7316,26,Other,PhD,9.1,Pop,Selena Gomez,Playlist,France
7317,61,Female,Master's,16.9,Classical,Seattle Symphony Orchestra,Concert,France
7318,54,Male,PhD,20.8,Hip-hop,Post Malone,Social Media,Germany
7319,37,Male,Master's,24.3,Indie,Vampire Weekend,Concert,Japan
7320,17,Male,Bachelor's,38.3,Country,Kacey Musgraves,Social Media,Germany
7321,20,Female,Bachelor's,15.1,Jazz,John Coltrane,Radio,France
7322,18,Female,Some college,26.2,Jazz,John Coltrane,Radio,UK
7323,52,Female,PhD,19.5,Rock,AC/DC,Playlist,India
7324,33,Male,High school,37.1,Hip-hop,Lil Nas X,Search,Canada
7325,16,Other,High school,31.6,Classical,Wolfgang Amadeus Mozart,Playlist,Australia
7326,14,Male,Bachelor's,13.5,Rock,Foo Fighters,Concert,UK
7327,22,Female,High school,6.7,Electronic,Marshmello,Social Media,India
7328,39,Male,High school,8.1,Pop,Dua Lipa,Playlist,Mexico
7329,14,Male,Bachelor's,26.2,Hip-hop,Post Malone,Concert,India
7330,53,Other,PhD,39.3,Rock,AC/DC,Social Media,India
7331,61,Male,High school,18.9,Electronic,Martin Garrix,Friend,Mexico
7332,51,Male,Bachelor's,8.7,Country,Dan + Shay,Playlist,USA
7333,59,Other,High school,38.8,Rock,Queen,Radio,Brazil
7334,34,Male,Bachelor's,8.0,Pop,Justin Bieber,Search,Mexico
7335,25,Male,High school,5.5,Jazz,Nina Simone,Social Media,India
7336,19,Female,Master's,27.8,Jazz,John Coltrane,Concert,UK
7337,45,Male,High school,35.8,Jazz,John Coltrane,Playlist,UK
7338,55,Male,PhD,30.6,Jazz,Nina Simone,Radio,Japan
7339,33,Other,High school,29.6,Hip-hop,$uicideboy$,Concert,Australia
7340,25,Male,Some college,31.4,Jazz,Nina Simone,Radio,Mexico
7341,35,Other,PhD,36.2,Country,Kacey Musgraves,Concert,Canada
7342,33,Male,Some college,39.8,Indie,Florence + The Machine,Search,Australia
7343,58,Female,Bachelor's,9.9,Indie,Arctic Monkeys,Friend,Mexico
7344,46,Female,Bachelor's,33.3,Jazz,John Coltrane,Social Media,India
7345,45,Male,PhD,11.1,Rock,Linkin Park,Search,Germany
7346,22,Other,Bachelor's,16.5,Pop,Taylor Swift,Search,France
7347,49,Female,Some college,28.2,Rock,Queen,Friend,Brazil
7348,16,Male,Some college,34.0,Rock,Imagine Dragons,Friend,USA
7349,54,Female,Master's,10.3,Jazz,John Coltrane,Concert,USA
7350,21,Female,Master's,35.9,Country,Carrie Underwood,Social Media,Brazil
7351,41,Female,PhD,25.0,Electronic,David Guetta,Concert,India
7352,64,Other,Bachelor's,11.4,Country,Zac Brown Band,Playlist,India
7353,26,Female,High school,29.4,Jazz,Nina Simone,Playlist,Mexico
7354,36,Female,Master's,25.8,Pop,Rita Ora,Search,France
7355,20,Male,High school,33.4,Rock,Nirvana,Playlist,Canada
7356,64,Other,Master's,5.1,Indie,Foster The People,Concert,Australia
7357,25,Female,PhD,26.7,Electronic,David Guetta,Concert,Germany
7358,15,Other,Bachelor's,11.7,Pop,Rita Ora,Radio,USA
7359,49,Other,High school,5.7,Electronic,Zedd,Playlist,USA
7360,58,Other,PhD,7.8,Electronic,Deadmau5,Radio,France
7361,26,Male,Master's,24.1,Hip-hop,Post Malone,Concert,France
7362,36,Female,Some college,37.4,Rock,Green Day,Social Media,France
7363,52,Other,High school,20.1,Jazz,Miles Davis,Search,Canada
7364,67,Other,High school,19.0,Hip-hop,Kendrick Lamar,Radio,Canada
7365,22,Female,Bachelor's,17.2,Jazz,Miles Davis,Social Media,Mexico
7366,52,Female,Bachelor's,29.8,Rock,Foo Fighters,Search,India
7367,28,Female,Some college,18.5,Indie,Tame Impala,Radio,Japan
7368,24,Female,Bachelor's,6.9,Jazz,Miles Davis,Playlist,Brazil
7369,22,Male,Master's,27.9,Jazz,Nina Simone,Friend,Australia
7370,14,Female,Bachelor's,5.1,Country,Dan + Shay,Radio,India
7371,39,Male,Bachelor's,29.5,Indie,Florence + The Machine,Concert,Japan
7372,24,Male,High school,23.1,Rock,Linkin Park,Concert,Germany
7373,44,Other,High school,21.4,Rock,Imagine Dragons,Concert,France
7374,61,Female,Bachelor's,5.6,Jazz,Miles Davis,Search,Brazil
7375,24,Other,Master's,23.0,Pop,Britney Spears,Playlist,UK
7376,14,Female,Master's,17.1,Pop,Ed Sheeran,Social Media,UK
7377,21,Male,PhD,14.0,Jazz,John Coltrane,Friend,Mexico
7378,38,Other,PhD,20.2,Rock,Coldplay,Playlist,Brazil
7379,69,Other,Bachelor's,27.2,Pop,Lauv,Playlist,Japan
7380,43,Male,Bachelor's,8.6,Pop,Dua Lipa,Search,Canada
7381,46,Male,Bachelor's,33.2,Jazz,Herbie Hancock,Friend,India
7382,57,Male,High school,5.6,Electronic,Kygo,Playlist,Mexico
7383,36,Male,High school,8.7,Country,Thomas Rhett,Playlist,Brazil
7384,33,Other,Some college,6.3,Electronic,Deadmau5,Radio,Japan
7385,62,Male,Bachelor's,28.6,Hip-hop,Eminem,Radio,Brazil
7386,21,Male,Master's,18.5,Jazz,John Coltrane,Radio,Japan
7387,13,Male,Bachelor's,16.5,Electronic,Deadmau5,Concert,France
7388,47,Female,PhD,25.7,Country,Thomas Rhett,Concert,France
7389,43,Female,PhD,11.4,Hip-hop,Drake,Concert,USA
7390,51,Male,Master's,29.0,Jazz,John Coltrane,Playlist,Canada
7391,33,Other,Bachelor's,34.6,Indie,Florence + The Machine,Social Media,USA
7392,50,Male,High school,28.4,Pop,Selena Gomez,Playlist,Brazil
7393,35,Other,Bachelor's,35.0,Hip-hop,Lil Nas X,Friend,Canada
7394,55,Male,Master's,29.8,Classical,Hans Zimmer,Radio,UK
7395,61,Other,Some college,33.0,Pop,Justin Bieber,Friend,USA
7396,35,Male,Master's,28.6,Country,Carrie Underwood,Playlist,Brazil
7397,54,Female,Some college,13.5,Hip-hop,$uicideboy$,Concert,Japan
7398,33,Other,Bachelor's,36.8,Indie,Foster The People,Social Media,Germany
7399,56,Female,Master's,28.1,Pop,Justin Bieber,Search,Mexico
7400,20,Female,Bachelor's,12.0,Rock,Foo Fighters,Friend,Brazil
7401,14,Other,Master's,22.9,Pop,Taylor Swift,Friend,Japan
7402,69,Other,High school,16.9,Indie,Arctic Monkeys,Search,Canada
7403,58,Male,Bachelor's,36.0,Rock,Coldplay,Radio,Brazil
7404,43,Female,Master's,18.7,Electronic,Zedd,Playlist,France
7405,25,Female,Master's,14.7,Hip-hop,Drake,Search,Brazil
7406,18,Other,Master's,35.9,Hip-hop,Travis Scott,Radio,USA
7407,69,Male,Some college,12.1,Indie,Foster The People,Social Media,Japan
7408,34,Female,Master's,15.3,Country,Carrie Underwood,Radio,Germany
7409,18,Male,High school,6.1,Jazz,Nina Simone,Concert,Germany
7410,29,Male,Some college,18.6,Pop,Selena Gomez,Concert,Germany
7411,56,Other,High school,21.8,Indie,The 1975,Social Media,Australia
7412,36,Female,Bachelor's,29.2,Rock,Nirvana,Social Media,Australia
7413,53,Female,High school,29.7,Rock,Foo Fighters,Search,Brazil
7414,50,Female,PhD,25.8,Electronic,Zedd,Friend,India
7415,60,Female,High school,21.2,Hip-hop,Post Malone,Social Media,Canada
7416,61,Other,Master's,31.9,Rock,Queen,Social Media,USA
7417,52,Male,PhD,33.8,Rock,Queen,Search,France
7418,53,Male,High school,31.4,Hip-hop,NF,Radio,Australia
7419,51,Male,PhD,27.3,Electronic,Martin Garrix,Friend,Germany
7420,56,Female,Bachelor's,12.1,Rock,Green Day,Concert,USA
7421,61,Male,PhD,5.9,Hip-hop,Lil Nas X,Friend,Japan
7422,13,Female,High school,8.4,Country,Zac Brown Band,Radio,USA
7423,22,Female,High school,14.3,Hip-hop,Travis Scott,Radio,Mexico
7424,28,Other,Bachelor's,15.9,Electronic,Martin Garrix,Concert,USA
7425,65,Male,Master's,5.2,Indie,Arctic Monkeys,Friend,Japan
7426,57,Female,High school,32.7,Rock,AC/DC,Social Media,Japan
7427,66,Female,Master's,10.0,Electronic,Kygo,Friend,UK
7428,17,Other,Bachelor's,6.1,Rock,Green Day,Radio,Canada
7429,41,Female,Some college,22.1,Jazz,Nina Simone,Search,Australia
7430,62,Male,PhD,37.4,Pop,Lauv,Search,Canada
7431,48,Female,Bachelor's,35.3,Classical,Tchaikovsky,Social Media,Canada
7432,33,Male,Master's,20.9,Indie,The Neighbourhood,Radio,Canada
7433,19,Female,PhD,14.1,Hip-hop,Drake,Search,Canada
7434,54,Male,PhD,9.5,Rock,Nirvana,Friend,UK
7435,44,Female,High school,26.1,Indie,The Neighbourhood,Social Media,Mexico
7436,38,Female,High school,37.1,Rock,Green Day,Concert,Brazil
7437,29,Female,Master's,36.6,Hip-hop,Drake,Playlist,USA
7438,17,Other,Bachelor's,10.4,Electronic,Marshmello,Playlist,Brazil
7439,59,Female,High school,7.4,Electronic,Tiësto,Search,UK
